Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
4630,,,518,1000,36,22,4614.461538461538,1,0,0,0,0,15.424277067184448,3.3598122596740723,1.4968724250793457,0.7958054542541504,0.1109459400177002,8.779147863388062
4631,,,518,1000,31,25,4631.0,2,0,2,0,0,15.426361799240112,3.3605494499206543,1.4978623390197754,0.7958455085754395,0.1109919548034668,8.779236078262329
4632,,,518,1000,32,16,4632.0,0,0,0,0,0,15.427340984344482,3.3612124919891357,1.4978632926940918,0.7958648204803467,0.11102795600891113,8.779328107833862
4633,,,518,1000,46,38,4612.922077922078,0,0,0,0,0,15.42836880683899,3.361900568008423,1.4978642463684082,0.7959067821502686,0.11102795600891113,8.779434442520142
4634,,,518,1000,43,14,4622.592592592592,0,0,0,0,0,15.429286003112793,3.3625543117523193,1.4978652000427246,0.7959227561950684,0.11102795600891113,8.779533624649048
4635,,,518,1000,21,12,4627.558823529412,0,0,0,0,0,15.430114984512329,3.3632102012634277,1.4978663921356201,0.7959375381469727,0.11102795600891113,8.7796049118042
4636,,,518,1000,33,14,4612.9375,0,0,0,0,0,15.430980920791626,3.363856554031372,1.4978675842285156,0.7959532737731934,0.11102795600891113,8.779688835144043
4637,,,517,1000,35,21,4637.0,0,0,1,0,2,15.43359112739563,3.3646633625030518,1.4988594055175781,0.7964212894439697,0.11106991767883301,8.779778718948364
4638,,,517,1000,31,24,4625.566666666667,0,0,0,0,0,15.43452000617981,3.3653383255004883,1.4988605976104736,0.7964534759521484,0.11106991767883301,8.779871463775635
4639,,,517,1000,29,12,4619.387096774193,0,0,0,0,0,15.435395956039429,3.3660073280334473,1.498861312866211,0.7964663505554199,0.11106991767883301,8.779954671859741
4640,,,517,1000,43,21,4640.0,0,0,0,0,0,15.436429023742676,3.366661310195923,1.4988622665405273,0.7964963912963867,0.11111283302307129,8.780051708221436
4641,,,517,1000,31,14,4641.0,0,1,0,0,1,15.438889026641846,3.367401361465454,1.4998271465301514,0.7969424724578857,0.1111447811126709,8.780141592025757
4642,,,517,1000,32,26,4642.0,0,0,0,0,0,15.440099954605103,3.3680684566497803,1.4998283386230469,0.7970154285430908,0.11120867729187012,8.780272483825684
4643,,,517,1000,43,35,4643.0,1,0,2,0,1,15.442532777786255,3.368722438812256,1.500892162322998,0.7973394393920898,0.11126446723937988,8.780375480651855
4644,,,516,1000,43,32,4644.0,1,0,1,0,1,15.44491696357727,3.3694212436676025,1.5018820762634277,0.7976515293121338,0.11131763458251953,8.780481576919556
4645,,,516,1000,44,34,4620.271604938272,0,0,0,0,0,15.445902109146118,3.3700785636901855,1.5018830299377441,0.7976944446563721,0.11131763458251953,8.780587434768677
4646,,,516,1000,41,27,4646.0,0,0,0,0,0,15.446972846984863,3.370762586593628,1.5018842220306396,0.7977285385131836,0.11136341094970703,8.78068494796753
4647,,,516,1000,38,29,4647.0,0,0,0,0,0,15.448050022125244,3.3714516162872314,1.5018854141235352,0.7977664470672607,0.11141347885131836,8.78078317642212
4648,,,517,1000,33,25,4648.0,1,1,1,0,0,15.450371026992798,3.372121572494507,1.502901315689087,0.7980473041534424,0.11145830154418945,8.78087306022644
4649,,,517,1000,27,18,4627.258064516129,0,0,0,0,0,15.45126986503601,3.372795820236206,1.5029020309448242,0.7980742454528809,0.11145830154418945,8.780959844589233
4650,,,517,1000,36,16,4641.428571428572,0,0,0,0,0,15.45219111442566,3.373473644256592,1.5029029846191406,0.7980942726135254,0.11145830154418945,8.78105092048645
4651,,,517,1000,26,10,4639.666666666667,0,0,0,0,0,15.453059911727905,3.3741507530212402,1.502903938293457,0.7981102466583252,0.11145830154418945,8.781129121780396
4652,,,516,1000,34,25,4652.0,0,0,1,0,2,15.455564975738525,3.3748648166656494,1.5039589405059814,0.7985131740570068,0.11150217056274414,8.781214952468872
4653,,,516,1000,34,24,4633.438596491228,0,0,0,0,0,15.456524133682251,3.3755598068237305,1.5039598941802979,0.7985429763793945,0.11150217056274414,8.781310796737671
4654,,,515,1000,36,21,4654.0,0,0,1,0,2,15.459076881408691,3.3762359619140625,1.505115032196045,0.798933744430542,0.11154413223266602,8.781402826309204
4655,,,512,1000,42,19,4655.0,2,0,1,0,2,15.461639881134033,3.376924753189087,1.506150722503662,0.799414873123169,0.11158299446105957,8.781510829925537
4656,,,512,1000,38,27,4656.0,0,0,0,0,0,15.462707042694092,3.377599000930786,1.5061516761779785,0.7994568347930908,0.11162972450256348,8.78161096572876
4657,,,512,1000,39,29,4657.0,0,0,0,0,0,15.463773012161255,3.3782498836517334,1.506152868270874,0.7994909286499023,0.11168169975280762,8.781710147857666
4658,,,512,1000,40,26,4658.0,1,0,1,0,0,15.466082096099854,3.3789267539978027,1.5071487426757812,0.7997479438781738,0.11172795295715332,8.7818124294281
4659,,,512,1000,33,25,4659.0,0,0,1,0,1,15.468617916107178,3.3796098232269287,1.5081744194030762,0.8002462387084961,0.11177372932434082,8.781906127929688
4660,,,510,1000,38,18,4660.0,0,0,1,0,2,15.47110891342163,3.380274772644043,1.5093824863433838,0.8005123138427734,0.11181139945983887,8.78200626373291
4661,,,510,1000,20,9,4650.321428571428,0,0,0,0,0,15.471924066543579,3.3809125423431396,1.5093834400177002,0.8005232810974121,0.11181139945983887,8.78209114074707
4662,,,510,1000,32,22,4644.8448275862065,0,0,0,0,0,15.472813129425049,3.381561517715454,1.5093843936920166,0.800546407699585,0.11181139945983887,8.782179355621338
4663,,,509,1000,25,9,4663.0,1,1,0,0,2,15.475208044052124,3.3822085857391357,1.510427474975586,0.80088210105896,0.11183667182922363,8.782257556915283
4664,,,509,1000,33,25,4649.453125,0,0,0,0,0,15.476111888885498,3.3828506469726562,1.5104284286499023,0.8009119033813477,0.11183667182922363,8.782354831695557
4665,,,509,1000,40,21,4665.0,0,0,0,0,0,15.477174997329712,3.3835325241088867,1.5104293823242188,0.8009366989135742,0.11187863349914551,8.782451868057251
4666,,,509,1000,35,10,4644.551724137931,0,0,0,0,0,15.478062868118286,3.384187698364258,1.5104303359985352,0.8009488582611084,0.11187863349914551,8.782551527023315
4667,,,510,1000,33,16,4667.0,0,1,2,0,0,15.480334758758545,3.384840726852417,1.5113914012908936,0.8012790679931641,0.11191344261169434,8.782640218734741
4668,,,510,1000,35,18,4644.057692307692,0,0,0,0,0,15.481283187866211,3.3855326175689697,1.51139235496521,0.8013031482696533,0.11191344261169434,8.782739400863647
4669,,,510,1000,39,20,4661.384615384615,0,0,0,0,0,15.48222279548645,3.3862106800079346,1.5113933086395264,0.8013250827789307,0.11191344261169434,8.782834768295288
4670,,,510,1000,23,12,4650.589743589743,0,0,0,0,0,15.483054161071777,3.3868584632873535,1.5113940238952637,0.8013408184051514,0.11191344261169434,8.782909393310547
4671,,,509,1000,42,36,4671.0,1,0,1,0,1,15.485258102416992,3.387538433074951,1.5123951435089111,0.8014829158782959,0.11197233200073242,8.783005714416504
4672,,,509,1000,32,17,4672.0,0,0,0,0,0,15.486497163772583,3.388458490371704,1.5123963356018066,0.8015046119689941,0.11200833320617676,8.78309965133667
4673,,,509,1000,30,27,4653.219178082192,0,0,0,0,0,15.48743200302124,3.38914155960083,1.512397289276123,0.8015408515930176,0.11200833320617676,8.783188819885254
4674,,,508,1000,34,33,4674.0,0,0,1,0,2,15.489943981170654,3.389796495437622,1.5134572982788086,0.8019895553588867,0.11206531524658203,8.783277750015259
4675,,,508,1000,34,18,4657.178571428572,0,0,0,0,0,15.49099588394165,3.39060115814209,1.513458251953125,0.8020095825195312,0.11206531524658203,8.783374786376953
4676,,,508,1000,36,21,4653.941176470588,0,0,0,0,0,15.491914987564087,3.3912651538848877,1.5134592056274414,0.8020355701446533,0.11206531524658203,8.783466815948486
4677,,,508,1000,38,25,4677.0,0,0,0,0,0,15.492974758148193,3.3919382095336914,1.5134601593017578,0.8020634651184082,0.11211228370666504,8.78355884552002
4678,,,508,1000,32,14,4659.375,0,0,0,0,0,15.493836164474487,3.392583131790161,1.5134611129760742,0.8020694255828857,0.11211228370666504,8.78364896774292
4679,,,508,1000,39,34,4654.774647887324,0,0,0,0,0,15.494819164276123,3.39326810836792,1.5134620666503906,0.802112340927124,0.11211228370666504,8.783742189407349
4680,,,507,1000,45,35,4680.0,0,0,1,0,2,15.497420072555542,3.3939390182495117,1.514472246170044,0.802619457244873,0.11217045783996582,8.783844470977783
4681,,,507,1000,31,17,4681.0,0,0,1,0,1,15.499829053878784,3.394604206085205,1.5154962539672852,0.8030383586883545,0.11220622062683105,8.78393840789795
4682,,,506,1000,37,18,4682.0,0,1,2,0,2,15.502243757247925,3.395249366760254,1.5165212154388428,0.803422212600708,0.1122441291809082,8.784039735794067
4683,,,506,1000,31,20,4683.0,0,0,0,0,0,15.503224849700928,3.3958940505981445,1.5165221691131592,0.8034491539001465,0.11228418350219727,8.784134864807129
4684,,,506,1000,37,35,4670.9,0,0,0,0,0,15.504341125488281,3.3966870307922363,1.5165233612060547,0.8034982681274414,0.11228418350219727,8.784247398376465
4685,,,506,1000,27,14,4676.590909090909,0,0,0,0,0,15.505192041397095,3.3973352909088135,1.516524314880371,0.803516149520874,0.11228418350219727,8.784329414367676
4686,,,506,1000,26,22,4665.211538461538,0,0,0,0,0,15.506150960922241,3.3980751037597656,1.5165252685546875,0.803544282913208,0.11228418350219727,8.784407615661621
4687,,,506,1000,33,29,4687.0,0,1,1,0,1,15.508925914764404,3.398922920227051,1.517573356628418,0.8040344715118408,0.11233806610107422,8.784513473510742
4688,,,506,1000,41,30,4688.0,0,0,0,0,0,15.510020971298218,3.399603843688965,1.5175743103027344,0.8040673732757568,0.11239123344421387,8.78462266921997
4689,,,506,1000,40,24,4674.051724137931,0,0,0,0,0,15.51099705696106,3.4002926349639893,1.5175752639770508,0.80409836769104,0.11239123344421387,8.784724950790405
4690,,,506,1000,37,30,4671.8,0,0,0,0,0,15.51193904876709,3.400951862335205,1.5175762176513672,0.8041355609893799,0.11239123344421387,8.784816980361938
4691,,,506,1000,34,33,4691.0,0,1,1,0,2,15.514511823654175,3.4015841484069824,1.5185983180999756,0.8046844005584717,0.11244511604309082,8.784904956817627
4692,,,506,1000,41,20,4673.5,0,0,0,0,0,15.51547384262085,3.402263879776001,1.518599033355713,0.8047094345092773,0.11244511604309082,8.785009860992432
4693,,,506,1000,49,38,4693.0,0,0,0,0,0,15.516593933105469,3.4029247760772705,1.5186002254486084,0.8047535419464111,0.11250591278076172,8.785117149353027
4694,,,506,1000,32,26,4679.213114754099,0,0,0,0,0,15.517547130584717,3.403623580932617,1.5186011791229248,0.8047826290130615,0.11250591278076172,8.785208225250244
4695,,,506,1000,34,14,4673.2962962962965,0,0,0,0,0,15.518659114837646,3.4044885635375977,1.5186011791229248,0.8048019409179688,0.11250591278076172,8.785313129425049
4696,,,506,1000,39,27,4696.0,0,0,0,0,0,15.519747018814087,3.4051766395568848,1.5186021327972412,0.804832935333252,0.11255264282226562,8.78540587425232
4697,,,506,1000,44,39,4688.888888888889,0,0,0,0,0,15.520779132843018,3.4058737754821777,1.5186033248901367,0.8048801422119141,0.11255264282226562,8.785509586334229
4698,,,505,1000,45,39,4698.0,0,0,1,0,2,15.52331805229187,3.4065158367156982,1.5196294784545898,0.8052780628204346,0.11261463165283203,8.78561282157898
4699,1.0,0.6267272727272714,505,1000,33,22,4699.0,1,0,1,0,0,15.526068925857544,3.4074878692626953,1.5206232070922852,0.8054051399230957,0.11265873908996582,8.7857084274292
4700,,,506,1000,34,26,4700.0,1,1,0,0,0,15.528354167938232,3.408135175704956,1.5215868949890137,0.8057112693786621,0.11270689964294434,8.786134481430054
4701,,,504,1000,38,31,4701.0,1,0,1,0,2,15.530663967132568,3.4088120460510254,1.5226209163665771,0.8059408664703369,0.11275911331176758,8.786237716674805
4702,,,504,1000,45,39,4690.383720930233,0,0,0,0,0,15.531681060791016,3.4094793796539307,1.5226221084594727,0.805988073348999,0.11275911331176758,8.78634786605835
4703,,,504,1000,35,26,4690.936507936508,0,0,0,0,0,15.532594919204712,3.4101312160491943,1.5226233005523682,0.8060152530670166,0.11275911331176758,8.786437749862671
4704,,,504,1000,31,18,4699.040816326531,0,0,0,0,0,15.53348994255066,3.4107930660247803,1.5226242542266846,0.8060410022735596,0.11275911331176758,8.786522626876831
4705,,,504,1000,32,14,4698.636363636364,0,0,0,0,0,15.534339189529419,3.411423683166504,1.522625207901001,0.8060569763183594,0.11275911331176758,8.78660774230957
4706,,,504,1000,29,16,4685.8421052631575,0,0,0,0,0,15.53524398803711,3.412066698074341,1.5226261615753174,0.8060779571533203,0.11275911331176758,8.786688566207886
4707,,,505,1000,32,13,4707.0,0,0,2,0,1,15.53821587562561,3.41275954246521,1.5240559577941895,0.8066208362579346,0.1127922534942627,8.786773443222046
4708,,,505,1000,26,15,4699.9,0,0,0,0,0,15.539201974868774,3.4134697914123535,1.524057149887085,0.8066408634185791,0.1127922534942627,8.78691554069519
4709,,,505,1000,37,18,4709.0,0,0,0,0,0,15.540360927581787,3.414167881011963,1.5240581035614014,0.8066630363464355,0.11284828186035156,8.787075519561768
4710,,,505,1000,29,22,4710.0,0,0,0,0,0,15.541380882263184,3.4148340225219727,1.5240592956542969,0.8066902160644531,0.11289238929748535,8.787184476852417
4711,,,505,1000,30,22,4687.25,0,0,0,0,0,15.542279958724976,3.4154820442199707,1.5240602493286133,0.8067221641540527,0.11289238929748535,8.78727674484253
4712,,,505,1000,43,22,4695.321428571428,0,0,0,0,0,15.543233156204224,3.416144847869873,1.5240612030029297,0.8067491054534912,0.11289238929748535,8.787380695343018
4713,,,505,1000,40,22,4689.3488372093025,0,0,0,0,0,15.544155836105347,3.4167988300323486,1.524062156677246,0.8067731857299805,0.11289238929748535,8.787474393844604
4714,,,505,1000,36,22,4697.131147540984,0,0,0,0,0,15.545082807540894,3.417470693588257,1.5240631103515625,0.8067972660064697,0.11289238929748535,8.787566423416138
4715,,,505,1000,46,39,4698.739726027397,0,0,0,0,0,15.546064853668213,3.4181137084960938,1.524064064025879,0.8068439960479736,0.11289238929748535,8.787668466567993
4716,,,505,1000,34,10,4699.962962962963,0,0,0,0,0,15.546935081481934,3.418769598007202,1.5240650177001953,0.8068559169769287,0.11289238929748535,8.787755250930786
4717,,,505,1000,26,16,4717.0,0,0,0,0,0,15.547924041748047,3.4194326400756836,1.5240659713745117,0.8068790435791016,0.1129305362701416,8.787832260131836
4718,,,505,1000,43,32,4718.0,1,0,2,0,0,15.550119876861572,3.4201056957244873,1.5250320434570312,0.8070492744445801,0.11298465728759766,8.787937641143799
4719,,,505,1000,40,22,4719.0,0,0,0,0,0,15.55118203163147,3.4207916259765625,1.5250329971313477,0.8070764541625977,0.11302852630615234,8.788041830062866
4720,,,505,1000,45,41,4699.579710144928,0,0,0,0,0,15.552191019058228,3.421450614929199,1.525033950805664,0.8071284294128418,0.11302852630615234,8.788146495819092
4721,,,505,1000,28,8,4721.0,0,0,1,0,1,15.55466604232788,3.4220736026763916,1.5261549949645996,0.8076012134552002,0.1130526065826416,8.788228273391724
4722,,,503,1000,38,22,4722.0,1,0,1,0,2,15.556984901428223,3.4227354526519775,1.527250051498413,0.8078181743621826,0.11309552192687988,8.788328170776367
4723,,,504,1000,36,13,4723.0,0,0,1,0,0,15.559324026107788,3.42340350151062,1.5282018184661865,0.8081960678100586,0.11312627792358398,8.788432121276855
4724,,,504,1000,34,23,4724.0,0,0,0,0,0,15.56038498878479,3.4240827560424805,1.528203010559082,0.8082249164581299,0.11317014694213867,8.788530349731445
4725,,,504,1000,40,38,4706.325,0,0,0,0,0,15.561359882354736,3.4247448444366455,1.5282039642333984,0.8082647323608398,0.11317014694213867,8.788630485534668
4726,,,504,1000,43,26,4707.625,0,0,0,0,0,15.562350988388062,3.4254398345947266,1.5282049179077148,0.8082966804504395,0.11317014694213867,8.788730144500732
4727,,,504,1000,26,22,4727.0,1,1,0,0,1,15.56457805633545,3.426102876663208,1.5291519165039062,0.8085918426513672,0.11321306228637695,8.788808107376099
4728,,,504,1000,33,27,4714.950819672131,0,0,0,0,0,15.565521955490112,3.4267818927764893,1.5291528701782227,0.8086247444152832,0.11321306228637695,8.788902997970581
4729,,,504,1000,33,12,4716.0,0,0,0,0,0,15.566414833068848,3.427454710006714,1.529153823852539,0.8086397647857666,0.11321306228637695,8.78899097442627
4730,,,504,1000,26,19,4730.0,0,0,0,0,0,15.56737494468689,3.4281115531921387,1.5291547775268555,0.8086657524108887,0.11325407028198242,8.789069652557373
4731,,,504,1000,36,25,4731.0,0,0,1,0,1,15.569997072219849,3.428776264190674,1.5301945209503174,0.8092217445373535,0.11329913139343262,8.789163827896118
4732,,,504,1000,32,26,4708.745098039216,0,0,0,0,0,15.570955991744995,3.4294724464416504,1.530195713043213,0.8092555999755859,0.11329913139343262,8.789258480072021
4733,,,503,1000,41,32,4733.0,1,0,1,0,1,15.573068141937256,3.4301185607910156,1.5311896800994873,0.8093545436859131,0.11335587501525879,8.789355516433716
4734,,,503,1000,37,25,4718.75,0,0,0,0,0,15.573974132537842,3.430746555328369,1.5311906337738037,0.8093855381011963,0.11335587501525879,8.789454460144043
4735,,,503,1000,27,16,4735.0,1,0,1,0,1,15.576322078704834,3.431391716003418,1.532193660736084,0.809638261795044,0.11340904235839844,8.789592504501343
4736,,,503,1000,37,30,4736.0,0,0,1,0,1,15.578824043273926,3.432049512863159,1.5331876277923584,0.8100969791412354,0.11346006393432617,8.789690494537354
4737,,,503,1000,34,29,4717.411764705882,0,0,0,0,0,15.579734086990356,3.4326868057250977,1.5331885814666748,0.8101279735565186,0.11346006393432617,8.789786577224731
4738,,,502,1000,39,36,4738.0,0,0,1,0,1,15.581998109817505,3.433335065841675,1.5341558456420898,0.8103899955749512,0.11351799964904785,8.789879322052002
4739,,,502,1000,38,23,4739.0,0,0,0,0,0,15.583026885986328,3.4339940547943115,1.5341570377349854,0.8104197978973389,0.11356091499328613,8.789979219436646
4740,,,502,1000,32,27,4733.690909090909,0,0,0,0,0,15.58393907546997,3.4346461296081543,1.5341579914093018,0.8104536533355713,0.11356091499328613,8.790069580078125
4741,,,503,1000,29,8,4741.0,0,1,1,0,1,15.586260080337524,3.435274124145508,1.5351181030273438,0.8109066486358643,0.11358499526977539,8.790151596069336
4742,,,503,1000,47,39,4742.0,0,0,0,0,0,15.587455987930298,3.4360101222991943,1.5351192951202393,0.8109526634216309,0.11364603042602539,8.790260553359985
4743,,,503,1000,46,44,4743.0,2,0,1,0,0,15.589625835418701,3.436676263809204,1.5360543727874756,0.8110966682434082,0.11371421813964844,8.790366411209106
4744,,,503,1000,32,18,4728.575,0,0,0,0,0,15.590676069259644,3.437317371368408,1.536055088043213,0.8111286163330078,0.11371421813964844,8.790515422821045
4745,,,503,1000,22,15,4735.066666666667,0,0,0,0,0,15.591533184051514,3.437981367111206,1.5360560417175293,0.8111469745635986,0.11371421813964844,8.790597915649414
4746,,,503,1000,35,28,4742.893939393939,0,0,0,0,0,15.592450141906738,3.4386322498321533,1.5360569953918457,0.8111820220947266,0.11371421813964844,8.790687084197998
4747,,,503,1000,36,12,4740.307692307692,0,0,0,0,0,15.593326807022095,3.4392833709716797,1.5360569953918457,0.8111951351165771,0.11371421813964844,8.790776252746582
4748,,,503,1000,39,35,4729.6,0,0,0,0,0,15.594287872314453,3.439951181411743,1.5360581874847412,0.8112339973449707,0.11371421813964844,8.790865421295166
4749,,,504,1000,27,18,4749.0,1,0,2,0,0,15.596494913101196,3.4406070709228516,1.5369772911071777,0.8115429878234863,0.1137533187866211,8.790942430496216
4750,,,504,1000,39,35,4729.6,0,0,0,0,0,15.59746789932251,3.441274881362915,1.5369782447814941,0.8115818500518799,0.1137533187866211,8.79104232788086
4751,,,504,1000,31,24,4733.555555555556,0,0,0,0,0,15.598376035690308,3.4419407844543457,1.5369791984558105,0.8116116523742676,0.1137533187866211,8.79112720489502
4752,,,504,1000,31,16,4730.243243243243,0,0,0,0,0,15.599241971969604,3.4425876140594482,1.536980390548706,0.8116297721862793,0.1137533187866211,8.791211366653442
4753,,,504,1000,36,27,4731.553846153846,0,0,0,0,0,15.600143909454346,3.4432215690612793,1.5369813442230225,0.8116655349731445,0.1137533187866211,8.79129934310913
4754,,,504,1000,40,21,4734.634615384615,0,0,0,0,0,15.60106086730957,3.4438705444335938,1.5369822978973389,0.8116934299468994,0.1137533187866211,8.791391372680664
4755,,,504,1000,41,30,4730.377049180328,0,0,0,0,0,15.60203504562378,3.444542646408081,1.5369834899902344,0.8117265701293945,0.1137533187866211,8.791497230529785
4756,,,503,1000,38,33,4756.0,1,0,1,0,1,15.604212045669556,3.445218324661255,1.538008451461792,0.8118436336517334,0.11380910873413086,8.791587352752686
4757,,,504,1000,34,15,4757.0,0,0,2,0,0,15.606438875198364,3.44585919380188,1.5389304161071777,0.8121845722198486,0.11384201049804688,8.791679382324219
4758,,,504,1000,29,24,4736.419354838709,0,0,0,0,0,15.607473850250244,3.4466166496276855,1.5389313697814941,0.8122124671936035,0.11384201049804688,8.791804552078247
4759,,,504,1000,29,15,4737.166666666667,0,0,0,0,0,15.608348846435547,3.447277545928955,1.5389323234558105,0.812232255935669,0.11384201049804688,8.791887521743774
4760,,,503,1000,48,39,4760.0,1,0,1,0,1,15.610721111297607,3.447946310043335,1.539912223815918,0.8125143051147461,0.1139059066772461,8.791991472244263
4761,,,502,1000,28,21,4761.0,1,0,1,0,1,15.612798929214478,3.4485971927642822,1.540830135345459,0.8127243518829346,0.11394786834716797,8.792078495025635
4762,,,502,1000,41,35,4740.688524590164,0,0,0,0,0,15.613783121109009,3.4492642879486084,1.5408310890197754,0.8127694129943848,0.11394786834716797,8.792180299758911
4763,,,502,1000,33,15,4763.0,0,0,0,0,0,15.614728927612305,3.4498984813690186,1.540832281112671,0.8127851486206055,0.11398196220397949,8.792269468307495
4764,,,500,1000,37,17,4764.0,1,0,1,0,2,15.61682415008545,3.45054030418396,1.5418462753295898,0.8129093647003174,0.11401772499084473,8.792365550994873
4765,,,501,1000,36,26,4765.0,0,1,0,0,1,15.61933183670044,3.451176166534424,1.542797327041626,0.8134605884552002,0.11406683921813965,8.792460680007935
4766,,,501,1000,53,48,4741.058823529412,0,0,0,0,0,15.620479106903076,3.451849937438965,1.5427982807159424,0.8135256767272949,0.11406683921813965,8.79257869720459
4767,,,501,1000,29,17,4767.0,0,0,0,0,0,15.621462106704712,3.4525258541107178,1.5427992343902588,0.8135485649108887,0.11410284042358398,8.792666673660278
4768,,,501,1000,38,19,4760.184210526316,0,0,0,0,0,15.622359037399292,3.4531588554382324,1.5428001880645752,0.8135726451873779,0.11410284042358398,8.792764902114868
4769,,,501,1000,52,47,4769.0,0,0,0,0,0,15.62355089187622,3.4538488388061523,1.5428011417388916,0.8136296272277832,0.11417365074157715,8.792873859405518
4770,,,501,1000,34,28,4770.0,0,0,1,0,1,15.626194953918457,3.454658031463623,1.5437941551208496,0.8141045570373535,0.11422443389892578,8.79297137260437
4771,,,501,1000,49,45,4753.152173913043,0,0,0,0,0,15.627267122268677,3.4553520679473877,1.543795108795166,0.8141565322875977,0.11422443389892578,8.793087720870972
4772,,,501,1000,34,20,4772.0,0,0,0,0,0,15.628292798995972,3.4560351371765137,1.5437960624694824,0.8141818046569824,0.11426639556884766,8.793177843093872
4773,,,501,1000,37,33,4773.0,0,0,0,0,0,15.62937593460083,3.456696033477783,1.543797254562378,0.8142268657684326,0.11432027816772461,8.793272733688354
4774,,,501,1000,41,33,4757.2531645569625,0,0,0,0,0,15.630346059799194,3.4573543071746826,1.5437982082366943,0.814267635345459,0.11432027816772461,8.793373584747314
4775,,,503,1000,38,28,4775.0,0,1,2,0,0,15.63288402557373,3.4580025672912598,1.544783353805542,0.8147966861724854,0.11436915397644043,8.793466806411743
4776,,,503,1000,45,32,4765.104477611941,0,0,0,0,0,15.63398289680481,3.4586734771728516,1.5447845458984375,0.8148360252380371,0.11436915397644043,8.793574810028076
4777,,,503,1000,36,30,4777.0,0,0,0,0,0,15.635118007659912,3.4593443870544434,1.544785499572754,0.8148808479309082,0.11442422866821289,8.79369592666626
4778,,,503,1000,28,15,4760.72972972973,0,0,0,0,0,15.63596796989441,3.4599742889404297,1.5447866916656494,0.8148987293243408,0.11442422866821289,8.793787479400635
4779,,,503,1000,29,18,4769.292682926829,0,0,0,0,0,15.636847972869873,3.46063232421875,1.5447876453399658,0.8149187564849854,0.11442422866821289,8.793874502182007
4780,,,503,1000,33,23,4780.0,0,0,0,0,0,15.637912034988403,3.4613311290740967,1.5447888374328613,0.8149466514587402,0.11446738243103027,8.793964624404907
4781,,,503,1000,34,29,4781.0,0,0,0,0,0,15.638955116271973,3.4619810581207275,1.5447897911071777,0.8149826526641846,0.11451530456542969,8.794058322906494
4782,,,502,1000,49,44,4782.0,0,0,1,0,1,15.641570091247559,3.4626450538635254,1.5457940101623535,0.8153955936431885,0.11461830139160156,8.794169425964355
4783,,,502,1000,36,25,4761.761194029851,0,0,0,0,0,15.642499208450317,3.46329927444458,1.54579496383667,0.8154256343841553,0.11461830139160156,8.794268369674683
4784,,,503,1000,44,28,4784.0,0,0,1,0,0,15.64496397972107,3.4639554023742676,1.5467760562896729,0.8158771991729736,0.11466813087463379,8.794370651245117
4785,,,505,1000,39,31,4785.0,0,0,2,0,0,15.647583961486816,3.4646353721618652,1.5477652549743652,0.8164262771606445,0.11471939086914062,8.794474601745605
4786,,,505,1000,43,35,4779.645569620253,0,0,0,0,0,15.648622035980225,3.4653096199035645,1.5477659702301025,0.8164682388305664,0.11471939086914062,8.794618606567383
4787,,,505,1000,35,22,4762.292682926829,0,0,0,0,0,15.64951205253601,3.465944528579712,1.547766923904419,0.816495418548584,0.11471939086914062,8.794710636138916
4788,,,505,1000,53,39,4777.693333333334,0,0,0,0,0,15.650564908981323,3.466630458831787,1.5477678775787354,0.8165433406829834,0.11471939086914062,8.794819593429565
4789,,,505,1000,39,30,4781.557142857143,0,0,0,0,0,15.65153694152832,3.467317581176758,1.5477690696716309,0.8165781497955322,0.11471939086914062,8.794912815093994
4790,,,505,1000,38,20,4776.25641025641,0,0,0,0,0,15.65247392654419,3.4679975509643555,1.5477700233459473,0.8166022300720215,0.11471939086914062,8.795004844665527
4791,,,505,1000,41,14,4791.0,0,0,0,0,0,15.65347695350647,3.468660593032837,1.5477709770202637,0.8166191577911377,0.11475324630737305,8.795100927352905
4792,,,505,1000,44,32,4792.0,0,0,0,0,0,15.654731035232544,3.469439744949341,1.54777193069458,0.8166615962982178,0.11480951309204102,8.795222997665405
4793,,,505,1000,39,30,4770.292307692308,0,0,0,0,0,15.655725002288818,3.4701266288757324,1.5477728843688965,0.8166985511779785,0.11480951309204102,8.795332193374634
4794,,,505,1000,38,30,4794.0,0,0,0,0,0,15.656883955001831,3.470777750015259,1.547774076461792,0.8167557716369629,0.11486458778381348,8.795428037643433
4795,,,505,1000,37,21,4782.347826086957,0,0,0,0,0,15.657797813415527,3.4714276790618896,1.5477750301361084,0.8167808055877686,0.11486458778381348,8.79552698135376
4796,,,507,1000,31,27,4796.0,0,1,1,0,0,15.660295009613037,3.472097635269165,1.5487630367279053,0.8172719478607178,0.11491227149963379,8.795614242553711
4797,,,507,1000,44,26,4777.42,0,0,0,0,0,15.661283016204834,3.472773790359497,1.5487639904022217,0.8173055648803711,0.11491227149963379,8.79572343826294
4798,,,507,1000,34,24,4782.173913043478,0,0,0,0,0,15.662176132202148,3.4734137058258057,1.548764944076538,0.8173344135284424,0.11491227149963379,8.795813798904419
